전표번호,회계일자,계정과목,적요,차변금액,입력자,입력일시
JV01816,2025-11-22,매출,매출 11월 정산분,125000.0,이차장,2025-11-26 14:20:00
JV02212,2025-11-23,소모품비,소모품비 11월 정산분,632000.0,최사원,2025-06-28 05:00:00
JV01187,2025-11-23,잡비,잡비 11월 정산분,1160000.0,김대리,2025-11-24 13:36:00
JV01148,2025-11-23,잡비,잡비 11월 정산분,520000.0,박과장,2025-11-27 17:04:00
JV02702,2025-11-23,복리후생비,복리후생비 11월 정산분,1363000.0,이차장,2025-11-23 18:06:00
JV00481,2025-11-23,잡비,잡비 11월 정산분,766000.0,시스템,2025-11-25 16:10:00
JV00357,2025-11-23,복리후생비,복리후생비 11월 정산분,860000.0,이차장,2025-11-24 18:03:00
JV02410,2025-11-23,외주가공비,외주가공비 11월 정산분,9990000.0,이차장,2025-11-26 18:52:00
JV02058,2025-11-23,복리후생비,복리후생비 11월 정산분,1102000.0,이차장,2025-11-26 08:10:00
JV02109,2025-11-24,미지급비용,미지급비용 11월 정산분,208000.0,최사원,2025-11-27 09:57:00
JV01762,2025-11-24,매출원가,매출원가 11월 정산분,233000.0,최사원,2025-11-28 14:11:00
JV02502,2025-11-24,복리후생비,복리후생비 11월 정산분,3266000.0,김대리,2025-11-27 08:10:00
JV00580,2025-11-24,여비교통비,여비교통비 11월 정산분,8068000.0,이차장,2025-11-25 14:56:00
JV01860,2025-11-24,접대비,접대비 11월 정산분,147000.0,김대리,2025-11-24 11:49:00
JV01222,2025-11-24,매출,매출 11월 정산분,3162000.0,이차장,2025-11-24 16:19:00
JV02157,2025-11-24,광고선전비,광고선전비 11월 정산분,3580000.0,박과장,2025-11-27 13:08:00
JV00280,2025-11-24,접대비,접대비 11월 정산분,3480000.0,이차장,2025-11-28 15:40:00
JV00004,2025-11-24,접대비,접대비 11월 정산분,4842000.0,박과장,2025-11-25 12:44:00
JV00941,2025-11-24,소모품비,소모품비 11월 정산분,332000.0,이차장,2025-11-26 14:02:00
JV00279,2025-11-25,복리후생비,복리후생비 11월 정산분,3828000.0,최사원,2025-11-28 11:38:00
JV02408,2025-11-25,외주가공비,외주가공비 11월 정산분,420000.0,이차장,2025-11-28 12:02:00
JV00417,2025-11-25,소모품비,소모품비 11월 정산분,1620000.0,최사원,2025-11-26 17:38:00
JV01784,2025-11-26,지급수수료,지급수수료 11월 정산분,4021000.0,박과장,2025-11-28 14:23:00
JV00525,2025-11-26,소모품비,소모품비 11월 정산분,764000.0,김대리,2025-11-26 09:24:00
JV02578,2025-11-26,잡비,잡비 11월 정산분,211000.0,이차장,2025-11-30 12:42:00
JV02559,2025-11-26,소모품비,소모품비 11월 정산분,641000.0,김대리,2025-11-27 17:36:00
JV00156,2025-11-26,지급수수료,지급수수료 11월 정산분,1223000.0,김대리,2025-11-30 18:59:00
JV01095,2025-11-26,복리후생비,복리후생비 11월 정산분,6259000.0,박과장,2025-11-29 15:34:00
JV02021,2025-11-26,접대비,접대비 11월 정산분,1272000.0,김대리,2025-11-28 10:08:00
JV00219,2025-11-26,소모품비,소모품비 11월 정산분,1388000.0,이차장,2025-11-30 18:12:00
JV90010,2025-11-26,접대비,접대비 11월 정산분,1272000.0,김대리,2025-11-28 10:08:00
JV02283,2025-11-27,여비교통비,여비교통비 11월 정산분,1173000.0,김대리,2025-12-01 09:14:00
JV00534,2025-11-27,광고선전비,광고선전비 11월 정산분,174000.0,이차장,2025-11-28 11:41:00
JV01574,2025-11-27,여비교통비,여비교통비 11월 정산분,114000.0,김대리,2025-11-29 13:18:00
JV02983,2025-11-27,여비교통비,여비교통비 11월 정산분,176000.0,정부장,2025-11-29 09:06:00
JV02050,2025-11-27,접대비,접대비 11월 정산분,12318000.0,김대리,2025-11-27 09:29:00
JV02923,2025-11-27,여비교통비,여비교통비 11월 정산분,104000.0,박과장,2025-11-29 14:18:00
JV01305,2025-11-27,매출원가,매출원가 11월 정산분,13566000.0,김대리,2025-11-29 18:58:00
JV01944,2025-11-27,외주가공비,외주가공비 11월 정산분,1105000.0,김대리,2025-12-01 16:18:00
JV00199,2025-11-28,소모품비,소모품비 11월 정산분,1021000.0,김대리,2025-11-28 10:08:00
JV00331,2025-11-28,매출원가,매출원가 11월 정산분,1824000.0,최사원,2025-12-01 12:10:00
JV01751,2025-11-28,잡비,잡비 11월 정산분,183000.0,박과장,2025-12-02 08:20:00
JV01843,2025-11-28,접대비,접대비 11월 정산분,8871000.0,박과장,2025-12-02 17:27:00
JV00224,2025-11-28,선급비용,선급비용 11월 정산분,84000.0,김대리,2025-12-02 09:25:00
JV02171,2025-11-29,잡비,잡비 11월 정산분,2762000.0,이차장,2025-06-28 03:00:00
JV00647,2025-11-29,매출원가,매출원가 11월 정산분,2012000.0,최사원,2025-12-01 12:23:00
JV01273,2025-11-29,광고선전비,광고선전비 11월 정산분,1320000.0,정부장,2025-12-02 10:40:00
JV02460,2025-11-29,선급비용,선급비용 11월 정산분,75000.0,박과장,2025-11-29 12:54:00
JV01456,2025-11-29,복리후생비,복리후생비 11월 정산분,293000.0,정부장,2025-11-29 09:11:00
JV00255,2025-11-29,접대비,접대비 11월 정산분,24000.0,김대리,2025-11-30 18:36:00
JV02386,2025-11-30,미지급비용,미지급비용 11월 정산분,489000.0,김대리,2025-11-30 15:00:00
JV02161,2025-11-30,소모품비,소모품비 11월 정산분,493000.0,박과장,2025-12-03 09:18:00
JV00670,2025-11-30,지급수수료,지급수수료 11월 정산분,6972000.0,최사원,2025-12-01 10:29:00
JV01257,2025-11-30,매출원가,매출원가 11월 정산분,1610000.0,최사원,2025-12-04 13:44:00
JV02891,2025-11-30,미지급비용,미지급비용 11월 정산분,998000.0,김대리,2025-12-03 16:12:00
JV00873,2025-11-30,접대비,접대비 11월 정산분,1190000.0,최사원,2025-12-02 17:53:00
JV02925,2025-11-30,미지급비용,미지급비용 11월 정산분,222000.0,김대리,2025-12-04 15:14:00
JV02085,2025-11-30,선급비용,선급비용 11월 정산분,154000.0,박과장,2025-11-30 18:19:00
JV00362,2025-11-30,여비교통비,여비교통비 11월 정산분,345000.0,박과장,2025-12-01 16:22:00
JV00771,2025-11-30,미지급비용,미지급비용 11월 정산분,136000.0,이차장,2025-12-01 18:26:00
JV00013,2025-11-30,광고선전비,광고선전비 11월 정산분,1756000.0,이차장,2025-12-03 15:10:00
JV00457,2025-11-30,매출원가,매출원가 11월 정산분,10076000.0,시스템,2025-11-30 18:47:00
JV00760,2025-11-30,매출원가,매출원가 11월 정산분,274000.0,김대리,2025-12-02 12:45:00
JV01809,2025-12-01,매출,매출 12월 정산분,1826000.0,김대리,2025-12-02 09:39:00
JV02370,2025-12-01,지급수수료,지급수수료 12월 정산분,3947000.0,최사원,2025-12-02 09:44:00
JV00696,2025-12-01,소모품비,소모품비 12월 정산분,372000.0,박과장,2025-12-02 09:12:00
JV00056,2025-12-01,지급수수료,지급수수료 12월 정산분,3895000.0,박과장,2025-12-01 12:20:00
JV01174,2025-12-01,복리후생비,복리후생비 12월 정산분,1011000.0,박과장,2025-12-02 09:18:00
JV01685,2025-12-01,접대비,접대비 12월 정산분,147000.0,박과장,2025-12-01 08:21:00
JV00370,2025-12-01,외주가공비,외주가공비 12월 정산분,85000.0,정부장,2025-12-02 18:24:00
JV00324,2025-12-01,광고선전비,광고선전비 12월 정산분,116000.0,박과장,2025-12-04 11:39:00
JV02817,2025-12-01,미지급비용,미지급비용 12월 정산분,328000.0,최사원,2025-12-02 08:45:00
JV02428,2025-12-01,매출,매출 12월 정산분,1008000.0,이차장,2025-12-03 11:45:00
JV02271,2025-12-01,선급비용,선급비용 12월 정산분,200000.0,이차장,2025-12-03 10:51:00
JV02468,2025-12-01,소모품비,소모품비 12월 정산분,239000.0,박과장,2025-12-02 18:29:00
JV01586,2025-12-02,매출,매출 12월 정산분,13931000.0,김대리,2025-12-06 09:17:00
JV01583,2025-12-02,외주가공비,외주가공비 12월 정산분,853000.0,김대리,2025-12-03 09:25:00
JV00361,2025-12-02,광고선전비,광고선전비 12월 정산분,31000.0,최사원,2025-12-06 15:10:00
JV01605,2025-12-02,복리후생비,복리후생비 12월 정산분,147000.0,박과장,2025-12-06 10:52:00
JV01544,2025-12-02,소모품비,소모품비 12월 정산분,746000.0,박과장,2025-12-02 18:04:00
JV00798,2025-12-02,광고선전비,광고선전비 12월 정산분,3909000.0,이차장,2025-12-02 16:06:00
JV02152,2025-12-02,외주가공비,외주가공비 12월 정산분,256000.0,이차장,2025-12-03 09:29:00
JV00634,2025-12-02,미지급비용,미지급비용 12월 정산분,1436000.0,시스템,2025-12-02 16:00:00
JV00650,2025-12-03,매출원가,매출원가 12월 정산분,286000.0,김대리,2025-12-05 14:09:00
JV01885,2025-12-03,접대비,접대비 12월 정산분,1773000.0,김대리,2025-12-07 15:38:00
JV01839,2025-12-03,매출원가,매출원가 12월 정산분,469000.0,정부장,2025-12-05 15:50:00
JV01082,2025-12-03,매출원가,매출원가 12월 정산분,552000.0,이차장,2025-12-07 15:39:00
JV02189,2025-12-03,복리후생비,복리후생비 12월 정산분,14805000.0,박과장,2025-12-03 16:14:00
JV02652,2025-12-03,지급수수료,지급수수료 12월 정산분,1181000.0,김대리,2025-12-07 14:32:00
JV00311,2025-12-03,지급수수료,지급수수료 12월 정산분,2534000.0,김대리,2025-12-06 17:29:00
JV00919,2025-12-03,매출,매출 12월 정산분,439000.0,박과장,2025-12-06 16:58:00
JV01466,2025-12-03,외주가공비,외주가공비 12월 정산분,633000.0,박과장,2025-12-07 18:23:00
JV01281,2025-12-03,복리후생비,복리후생비 12월 정산분,1510000.0,정부장,2025-12-03 18:12:00
JV01336,2025-12-03,매출원가,매출원가 12월 정산분,247000.0,김대리,2025-12-06 17:33:00
JV02022,2025-12-03,복리후생비,복리후생비 12월 정산분,724000.0,최사원,2025-12-04 11:48:00
JV00292,2025-12-03,접대비,접대비 12월 정산분,2184000.0,최사원,2025-12-06 09:55:00
JV02747,2025-12-04,외주가공비,외주가공비 12월 정산분,1543000.0,이차장,2025-12-05 13:38:00
JV01941,2025-12-04,선급비용,선급비용 12월 정산분,384000.0,최사원,2025-12-05 18:14:00
JV01966,2025-12-04,미지급비용,미지급비용 12월 정산분,6489000.0,김대리,2025-12-08 08:59:00
JV02914,2025-12-04,외주가공비,외주가공비 12월 정산분,293000.0,정부장,2025-12-04 18:12:00
JV02025,2025-12-04,미지급비용,미지급비용 12월 정산분,255000.0,김대리,2025-12-07 18:27:00
JV01446,2025-12-04,지급수수료,지급수수료 12월 정산분,615000.0,최사원,2025-12-07 18:52:00
JV01593,2025-12-04,매출원가,매출원가 12월 정산분,378000.0,김대리,2025-12-08 14:11:00
JV01146,2025-12-04,소모품비,소모품비 12월 정산분,101000.0,박과장,2025-12-08 12:53:00
JV00641,2025-12-04,소모품비,소모품비 12월 정산분,3824000.0,김대리,2025-12-07 13:49:00
JV01748,2025-12-05,미지급비용,미지급비용 12월 정산분,9227000.0,최사원,2025-12-09 16:54:00
JV02699,2025-12-05,소모품비,소모품비 12월 정산분,19000.0,김대리,2025-12-09 17:58:00
JV00973,2025-12-05,선급비용,선급비용 12월 정산분,973000.0,김대리,2025-12-08 16:26:00
JV01765,2025-12-05,매출원가,매출원가 12월 정산분,648000.0,이차장,2025-12-07 11:24:00
JV01218,2025-12-05,지급수수료,지급수수료 12월 정산분,86000.0,김대리,2025-12-06 15:03:00
JV00164,2025-12-05,매출원가,매출원가 12월 정산분,1000000.0,김대리,2025-12-09 09:13:00
JV02396,2025-12-05,접대비,접대비 12월 정산분,203000.0,박과장,2025-12-08 09:01:00
JV02770,2025-12-05,접대비,접대비 12월 정산분,37000.0,김대리,2025-12-09 12:40:00
JV00665,2025-12-05,여비교통비,여비교통비 12월 정산분,453000.0,김대리,2025-12-06 10:54:00
JV02270,2025-12-06,여비교통비,여비교통비 12월 정산분,1561000.0,최사원,2025-12-08 18:26:00
JV02435,2025-12-06,접대비,접대비 12월 정산분,118000.0,박과장,2025-12-10 12:21:00
JV02615,2025-12-06,지급수수료,지급수수료 12월 정산분,3192000.0,최사원,2025-12-10 13:42:00
JV02563,2025-12-06,외주가공비,외주가공비 12월 정산분,986000.0,시스템,2025-12-07 14:56:00
JV00228,2025-12-07,선급비용,선급비용 12월 정산분,1539000.0,시스템,2025-12-10 16:25:00
JV00870,2025-12-07,소모품비,소모품비 12월 정산분,1470000.0,이차장,2025-12-08 14:04:00
JV00861,2025-12-07,매출원가,매출원가 12월 정산분,2281000.0,박과장,2025-12-10 18:28:00
JV00895,2025-12-07,접대비,접대비 12월 정산분,1652000.0,최사원,2025-12-10 17:26:00
JV00989,2025-12-08,지급수수료,지급수수료 12월 정산분,108000.0,박과장,2025-12-11 15:33:00
JV02391,2025-12-08,소모품비,소모품비 12월 정산분,4842000.0,박과장,2025-12-11 11:04:00
JV02412,2025-12-08,광고선전비,광고선전비 12월 정산분,155000.0,최사원,2025-12-12 18:02:00
JV00804,2025-12-08,매출원가,매출원가 12월 정산분,764000.0,김대리,2025-12-11 17:54:00
JV02149,2025-12-08,복리후생비,복리후생비 12월 정산분,55000.0,김대리,2025-12-12 17:45:00
JV02188,2025-12-08,여비교통비,여비교통비 12월 정산분,176000.0,이차장,2025-12-09 14:17:00
JV01731,2025-12-08,소모품비,소모품비 12월 정산분,723000.0,박과장,2025-12-12 11:51:00
JV01558,2025-12-08,매출,매출 12월 정산분,684000.0,박과장,2025-12-08 17:08:00
JV01687,2025-12-08,매출원가,매출원가 12월 정산분,1290000.0,박과장,2025-12-09 11:19:00
JV02160,2025-12-08,여비교통비,여비교통비 12월 정산분,3334000.0,이차장,2025-12-12 16:58:00
JV01175,2025-12-09,매출원가,매출원가 12월 정산분,4100000.0,박과장,2025-12-11 08:10:00
JV00398,2025-12-09,여비교통비,여비교통비 12월 정산분,13913000.0,박과장,2025-12-09 14:21:00
JV01866,2025-12-09,매출원가,매출원가 12월 정산분,943000.0,박과장,2025-12-13 10:54:00
JV01285,2025-12-09,매출원가,매출원가 12월 정산분,26000.0,최사원,2025-12-10 12:39:00
JV02781,2025-12-09,접대비,접대비 12월 정산분,117000.0,최사원,2025-12-09 11:30:00
JV02510,2025-12-09,매출원가,매출원가 12월 정산분,1024000.0,최사원,2025-06-21 03:00:00
JV02520,2025-12-09,복리후생비,복리후생비 12월 정산분,195000.0,박과장,2025-12-11 15:21:00
JV01246,2025-12-09,매출원가,매출원가 12월 정산분,128000.0,김대리,2025-12-10 08:42:00
JV01582,2025-12-09,복리후생비,복리후생비 12월 정산분,961000.0,김대리,2025-12-12 13:23:00
JV00594,2025-12-09,미지급비용,미지급비용 12월 정산분,244000.0,김대리,2025-12-11 08:34:00
JV00717,2025-12-10,외주가공비,외주가공비 12월 정산분,79000.0,이차장,2025-12-10 12:38:00
JV00691,2025-12-10,매출,매출 12월 정산분,4516000.0,김대리,2025-12-14 12:35:00
JV02892,2025-12-10,지급수수료,지급수수료 12월 정산분,558000.0,박과장,2025-12-14 13:21:00
JV00748,2025-12-10,여비교통비,여비교통비 12월 정산분,2462000.0,박과장,2025-12-13 11:16:00
JV01626,2025-12-10,지급수수료,지급수수료 12월 정산분,11511000.0,이차장,2025-12-13 10:45:00
JV00087,2025-12-10,매출원가,매출원가 12월 정산분,7077000.0,김대리,2025-12-12 17:13:00
JV01467,2025-12-10,외주가공비,외주가공비 12월 정산분,5928000.0,최사원,2025-12-14 13:43:00
JV01975,2025-12-10,미지급비용,미지급비용 12월 정산분,6017000.0,이차장,2025-12-11 16:04:00
JV02047,2025-12-10,미지급비용,미지급비용 12월 정산분,2072000.0,김대리,2025-12-13 10:42:00
JV00154,2025-12-11,지급수수료,지급수수료 12월 정산분,168000.0,최사원,2025-12-14 14:10:00
JV01620,2025-12-11,매출원가,매출원가 12월 정산분,312000.0,박과장,2025-12-13 09:59:00
JV01233,2025-12-11,접대비,접대비 12월 정산분,2029000.0,최사원,2025-12-11 17:34:00
JV02930,2025-12-11,지급수수료,지급수수료 12월 정산분,99000.0,정부장,2025-12-13 11:24:00
JV00001,2025-12-11,미지급비용,미지급비용 12월 정산분,974000.0,최사원,2025-12-15 17:40:00
JV00569,2025-12-11,여비교통비,여비교통비 12월 정산분,834000.0,김대리,2025-12-13 18:11:00
JV00735,2025-12-11,외주가공비,외주가공비 12월 정산분,148000.0,박과장,2025-12-14 17:15:00
JV01111,2025-12-11,접대비,접대비 12월 정산분,2188000.0,이차장,2025-12-15 12:25:00
JV00480,2025-12-11,접대비,접대비 12월 정산분,1877000.0,김대리,2025-12-15 16:34:00
JV02761,2025-12-11,소모품비,소모품비 12월 정산분,3563000.0,최사원,2025-12-14 16:13:00
JV01159,2025-12-12,매출원가,매출원가 12월 정산분,109000.0,이차장,2025-12-16 14:40:00
JV02810,2025-12-12,복리후생비,복리후생비 12월 정산분,242000.0,최사원,2025-12-13 08:21:00
JV01622,2025-12-12,매출원가,매출원가 12월 정산분,523000.0,김대리,2025-12-16 15:38:00
JV02483,2025-12-12,외주가공비,외주가공비 12월 정산분,718000.0,박과장,2025-12-16 16:28:00
JV00287,2025-12-12,복리후생비,복리후생비 12월 정산분,2875000.0,정부장,2025-12-15 13:10:00
JV02454,2025-12-12,복리후생비,복리후생비 12월 정산분,4817000.0,이차장,2025-12-16 11:20:00
JV01517,2025-12-12,소모품비,소모품비 12월 정산분,1012000.0,최사원,2025-12-12 12:22:00
JV00978,2025-12-12,매출원가,매출원가 12월 정산분,28000.0,이차장,2025-12-15 08:27:00
JV01718,2025-12-13,지급수수료,지급수수료 12월 정산분,2311000.0,김대리,2025-12-16 10:55:00
JV00262,2025-12-13,매출,매출 12월 정산분,244000.0,이차장,2025-12-13 10:43:00
JV02162,2025-12-13,지급수수료,지급수수료 12월 정산분,448000.0,김대리,2025-12-13 17:19:00
JV00826,2025-12-13,여비교통비,여비교통비 12월 정산분,862000.0,김대리,2025-12-17 10:00:00
JV02862,2025-12-13,매출,매출 12월 정산분,467000.0,정부장,2025-12-17 17:10:00
JV00381,2025-12-13,외주가공비,외주가공비 12월 정산분,1050000.0,이차장,2025-12-15 12:00:00
